,omni_id,date,century,dominant_color,dominant_color_family,palette,description,sentiment,image_url
1417,9036729,1972,20,#898c86,Grays,"['#acafa9', '#6b6d68', '#494b48', '#3b3d39', '#2f312e', '#282927', '#171716', '#898c86', '#252624', '#212220', '#1e1e1c', '#1b1c1a']","while working in a tokyo portrait studio, katsumi watanabe began frequenting shinjuku, an entertainment and red-light district that was a crucible of individual and collective revolt in the years around 1970. he left his job in 1967 to pursue street photography full time, selling portraits to his subjects for modest prices. the woman in this photograph could belong to a variety of groups watanabe encountered and befriended, including prostitutes, transvestites, vagrants, gang members, nightclub workers, and bar patrons. over the years he became thoroughly integrated into the shinjuku underground, and watanabe left his subjects free to pose according to their personality, emphasizing frequent ambiguities in gender, sexual orientation, occupation, age, and economic status. eventually watanabes shinjuku photographs attracted the attention of leading japanese photographers shomei tomatsu, daido moriyama, and others. tomatsu secured a portfoli",0,"https://lakeimagesweb.artic.edu/iiif/2/829d7085-4482-b8f1-8d8f-45de30658384/full/6000,/0/default.jpg"
1418,9036738,1969,20,#cacac8,Grays,"['#eeeff0', '#9c9d99', '#828380', '#71716f', '#4f4f4d', '#2b2b2a', '#171717', '#d4d4d2', '#cacac8', '#babab7', '#5e5e5d', '#3e3e3d']","katsumi watanabe worked from the 1960s into the 1980s as an itinerant portrait photographer of patrons and workers at gay bars, nightclubs, and brothels, which watanabe also frequented for pleasure. he confined his activities to the shinjuku neighborhood of tokyo. this theater, shopping, and red-light district was a crucible of individual and collective revolt in the years around 1970. for the images he sold to his subjects, watanabe typically printed in color, but for publication and exhibitionas in this casehe made the prints in black and white, considering that to be more dignified.",1,"https://lakeimagesweb.artic.edu/iiif/2/1bd53334-921d-a0b6-4b08-a373fabff26e/full/6000,/0/default.jpg"
1419,9036739,1973,20,#b3b1ab,Grays,"['#e4e5e0', '#b3b1ab', '#a09d96', '#7a7771', '#5a5753', '#53514d', '#c6c4bf', '#a8a49e', '#94908a', '#86827c', '#696661', '#494643']","allen ruppersberg made around 25 photographic pieces between 1969 and 1975, when he was a pioneering instigator of conceptual art in los angeles. ruppersberg explored text-image combinations and mimicked vernacular culture, always with a dry sense of humor and subtle intelligence. for rona barretts hollywood, ruppersberg took a copy of barretts famous gossip magazine into a photo booth. he held the magazine up to his face, hiding all but his eyes, and let the machine snap one picture of each page . viewing and reading were made into nearly equivalent operationsnearly but not quite. for it is impossible to overlook the artists eyes, looking back at us as we try to read, or to ignore that, with his hippie hair and attractive features, ruppersberg could be male or female, perhaps rona barrett herself.",1,"https://lakeimagesweb.artic.edu/iiif/2/4f8db967-7fb3-1ce9-b95e-e1cfb7c18322/full/6000,/0/default.jpg"
1420,9036751,1996,20,#282924,Blacks,"['#ededea', '#cccbc8', '#282924', '#1a1b16', '#141511', '#eaeae6', '#e8e8e4', '#e5e4e2', '#e3e2e0', '#e1e0de', '#7f807b', '#1d1e19']","square wastepaper bin was the first in a series of products made for the german manufacturer authentics. the project gave grcic the opportunity to experiment with plastic, a material that enabled him to create his earliest industrially made designs for mass production. he conceived square wastepaper bin as a round base with square sides and a hole cut out on one side for a handle. the 2-hands laundry basket, the next design in this family of quotidian products, is slightly oversized, yet lightweight and durable, with a seamless elegance that sets it apart from other such designs. the h20 wastepaper bin derived from grcics desire to make subtle adjustments to the commonplace object by adding a lid and rim at the top and bottom of the piece. for the tip wastepaper bin, grcic enlarged the hinge mechanism that opens and closes the lid to prevent it from breaking with use. through a disciplined process of research and design development, grcic",0,"https://lakeimagesweb.artic.edu/iiif/2/afa59c60-49e9-8e4a-13c2-3288e9114c1a/full/6000,/0/default.jpg"
1421,9036768,2005,21,#ffffff,Whites,"['#ffffff', '#fbf9f8', '#e9e1c5', '#de4139', '#c8b567', '#510d1c', '#fffeff', '#fafefc', '#b51c34', '#a8783c', '#5d262c', '#fffff5']","the miura barstool is a departure from existing styles, which swivel and are height adjustable. grcic set out to generate a design that was more simply engineered and therefore more affordable. made entirely from injection-molded plastic, this single-height stool is distinguished by the unusual arrangement of its four legs, which make it stackable. the visual language of the design was motivated by the streamlined form of the miura lamborghini, an italian sports car manufactured between 1966 and 1972, whose name refers to a breed of spanish fighting bulls . the seat of the miura barstool has gently sloping sides, and a scored crossbar connected to the two front legs acts as a footrest. just like the performance-driven design of a lamborghini, the dynamic form of this stool results from functional imperatives that differentiate it from more predictable alternatives.",-1,"https://lakeimagesweb.artic.edu/iiif/2/253b30d4-9242-939e-4455-fa9b571619e3/full/6000,/0/default.jpg"
1422,9036800,1965,20,#292724,Blacks,"['#eeede9', '#b7b5af', '#403f3a', '#34332f', '#2f2d29', '#292724', '#23211d', '#1f1d1a', '#191713', '#7e7c77', '#5c5a56', '#4f4e4a']","art shay is one of chicagos great photojournalists. with more than 25,000 published photographsincluding more than 1,000 magazine coversshay has shaped the way we see the world on the printed page. born in the bronx, shay took up photography at the age of 12. he served in the u.s. air force in world war ii, and his first published photographsof an american military air disasterwere printed in a september 1944 issue of the weekly magazine look. after the war, he joined time and life magazines, writing stories that he occasionally supplemented with his own  images. in 1948 he moved to chicago and took up photography full-time. in the nearly seven decades since, shays camera has documented the famous and the downtrodden, the international and the local, the newsworthy and the intimate.",0,"https://lakeimagesweb.artic.edu/iiif/2/308b84ea-30fc-1e43-58fb-5558ee2aa5d4/full/6000,/0/default.jpg"
1423,9036801,1960,20,#2a2925,Blacks,"['#dcdbd6', '#282421', '#75736f', '#3f3d39', '#302f2b', '#2c2b27', '#2a2925', '#23211d', '#1d1b18', '#373431', '#282623', '#252420']","art shay is one of chicagos great photojournalists. with more than 25,000 published photographsincluding more than 1,000 magazine coversshay has shaped the way we see the world on the printed page. born in the bronx, shay took up photography at the age of 12. he served in the u.s. air force in world war ii, and his first published photographsof an american military air disasterwere printed in a september 1944 issue of the weekly magazine look. after the war, he joined time and life magazines, writing stories that he occasionally supplemented with his own  images. in 1948 he moved to chicago and took up photography full-time. in the nearly seven decades since, shays camera has documented the famous and the downtrodden, the international and the local, the newsworthy and the intimate. permanent collection label liz taylor and her then-husband eddie fisher diplomatically made believe t",0,"https://lakeimagesweb.artic.edu/iiif/2/f569d453-99b4-0ef4-25c0-09844776e2c1/full/6000,/0/default.jpg"
1424,9036823,1860,19,#201913,Blacks,"['#e1d9c7', '#d6cfbd', '#d1c9b7', '#beb5a5', '#2f2721', '#201913', '#c9c0af', '#a59c8d', '#877e71', '#71685c', '#534a40', '#3a322a']","dsir charnay produced the first successful and widely disseminated images of archaeological sites in the yucatn region of mexico, where he spent three years traveling, writing, and photographing. in may 1860 he spent a week at uxmal, where this photograph was made, setting up a darkroom at the ruin known as the nuns palace. charnay worked with wet collodion on glass plates, in a hot and often dirty setting, and each image required several attempts to produce a technical success. after returning to france in 1861, he spent the next year preparing the prints and text for his twovolume study on precolumbian ruins, which included this print.",1,"https://lakeimagesweb.artic.edu/iiif/2/1c6da60f-e114-06df-ac22-d52f495269a1/full/6000,/0/default.jpg"
1425,9036839,1937,20,#505051,Grays,"['#e6e5e2', '#b7b5b0', '#414142', '#373736', '#323130', '#242321', '#71706e', '#606062', '#58585a', '#505051', '#484849', '#2f2e2e']","series ix: personal and miscellaneousin a career that lasted nearly seven decades, irving penn emerged as one of the most important fashion and portrait photographers of the 20th century, yet surprisingly little is known about his early years. this album from about 193742 documents the formative period immediately following his studies with magazine art director alexey brodovitch at the philadelphia museum school of industrial art to his hiring by alexander liberman at vogue in new york. it includes artistic experiments and scenes from penns travels through the american south and mexico with his first wife, nonny gardner, alongside snapshots of friends and family. penns use of neutral backgrounds, his inclusion of detritus in still lifes, and his precision in layout all presage what would become hallmarks in a long, distinguished career.",-1,"https://lakeimagesweb.artic.edu/iiif/2/1745f47c-4383-7b12-bd6f-e9c60036dd63/full/6000,/0/default.jpg"
1426,9036853,1966,20,#a1a19c,Grays,"['#bebfba', '#acada7', '#a1a19c', '#8e8f8a', '#848580', '#7a7b75', '#73736e', '#666762', '#575753', '#969691', '#484844', '#181816']","primarily known for his photographs of landscapes and ancient architecture in the american southwest, william current also spent a significant portion of his career in his native california. he first studied photography in los angeles, then moved to laguna beach, where he sought out paul outerbridge, a commercial photographer with connections in the art world, as a mentor. in the middle of his decades-long exploration of ruins in arizona and new mexico, current returned to california to photograph a different type of architectural decay at cannery row, the street of declining sardine factories in monterey immortalized in the eponymous 1945 novel by john steinbeck. using the close-range, frontal approach characteristic of his work, here current depicted the corrugated metal structure of a dilapidated building as an abstracted plane of forms and textures.",-2,"https://lakeimagesweb.artic.edu/iiif/2/3659aafe-dd87-9cb5-d814-75b5df656b53/full/6000,/0/default.jpg"
1427,9036869,1955,20,#cccccc,Grays,"['#b0adab', '#999795', '#797979', '#686765', '#f2f0ef', '#efeeed', '#e8e6e5', '#d6d4d2', '#cccccc', '#c1bebb', '#848484', '#7c7c7c']","chicago craftsman renard koehnemann created custom-designed, handmade sterling silver chalices and patens for newly ordained priests. these opulent examples, however, were produced for the artist himself, who believed that each piece should represent a contemporary aesthetic. a student of daniel pederson of chicagos kalo workshopthe citys premier source for handwrought silver wares in the first half of the 20th centurykoehnemann achieved elegant expressions of modernity through simple forms and the use of contrasting colored materials.",1,"https://lakeimagesweb.artic.edu/iiif/2/61c3f2ed-7554-0470-c21a-10f50934cf5a/full/6000,/0/default.jpg"
1428,9036859,1991,20,#f3efee,Whites,"['#f5efea', '#f3efee', '#f0efef', '#f3efec', '#f3eff0', '#926d48', '#f1f2f0', '#e8e4e3', '#afaaa4', '#414041', '#242223', '#131415']","the camouflage house is a conceptual project for an imagined planned community called falling water in burr ridge, a western suburb of chicago. garofalos design takes the architectural and aesthetic conventions for such corporate-controlled developments and turns them on their head to emphasize the absurdity of prevailing, idealized notions of landscape and domesticity. the plan for the camouflage house exaggerates the idea that the automobile is an integral part of suburban living. cars are treated like extra family members; the garage is integrated into the room layout as a pivotal programmatic element and the entire house is oriented toward the bifurcated driveway. the seemingly random pattern of colors and materials that cover the house and extend into the landscape emphasize the absurd conceit that a man-made, million-dollar house could fit in with its natural surroundings. here the relationship between the term natural and the highl",0,"https://lakeimagesweb.artic.edu/iiif/2/42b7f80f-2294-9585-8b14-9a4038d416c6/full/6000,/0/default.jpg"
1429,9036963,1955,20,#ecebeb,Whites,"['#f0efee', '#ecebeb', '#e4e3e3', '#cfcfcf', '#bcbbb9', '#8f8f8a', '#787978', '#d5d4d4', '#c9c8c8', '#aaaaaa', '#7c7c7b', '#72706c']","a student of daniel pedersen at the kalo shop, chicagos preeminent producer of handwrought silver in the early 20th century, chicago silversmith renard koehnemann created custom-designed chalices and patens for newly ordained priests. his religious beliefs also informed his artistic approach, especially the ideals of beauty set forth by saint thomas aquinas: integrity, due proportion, and resplendent form. each piece by koehnemann was unique, made by hand, and designed to reflect a contemporary aesthetic. these works display his talent for achieving elegant expressions of modernity through simple forms and the use of contrasting colored materials.",2,"https://lakeimagesweb.artic.edu/iiif/2/28e160dd-5431-9e2e-64f2-b2cf6f521d89/full/6000,/0/default.jpg"
1430,9036987,2010,21,#160a12,Blacks,"['#e0e1e1', '#1c1b1b', '#180f14', '#151114', '#12050e', '#abacac', '#6e6e6e', '#404040', '#323232', '#272626', '#160a12', '#15020e']","london-based sam buxton is interested in exploring the possibilities of new technologies and materials in the service of works that reinterpret everyday objects and environments, emphasizing their component parts for renewed scrutiny. for the past ten years, buxton has created an array of miniature environments and landscapes made from acid-etched or chemically milled steel that depict familiar environments drawn from everyday life: health-club gyms, airport waiting lounges, public plazas, outdoor cafs, and open-plan office spaces. buxton is interest in exploring the phenomenological aspects of architecture and design and purposefully depicts the types of homogeneous environments that define our quotidian existence as a way to create work that is accessible to a broad audience and will therefore prompt investigation. for buxton, the city is a networked data-scape in which we plug in and out depending on the activities we are assuming at a",1,"https://lakeimagesweb.artic.edu/iiif/2/e44ec3bf-3a7d-be84-fd2b-b704bb6c660d/full/6000,/0/default.jpg"
1431,9037056,1868,19,#989798,Grays,"['#bebbb9', '#b1b1b1', '#a6a5a6', '#9a8774', '#989798', '#7a6148', '#aeaaa7', '#a79e96', '#91765b', '#807469', '#685a4c', '#524235']","clytie, a greek water nymph, was turned into a sunflower by the gods. the victorian sculptor george frederick watts used this subject as a meditation on transformation, blending male and female elements in this bust, much as michelangelo had done in his sculptures. wattss composite approach gives the work a powerful and experimental quality, which is enhanced by the presence of mold marks. plaster casts were made from piece molds that left mold lines after casting. normally these would have been smoothed away, but watts chose to leave them here. the presence of these lines in the cast invites comparison with bronzes by wattss younger contemporary auguste rodin, in which mold lines are also preserved.",0,"https://lakeimagesweb.artic.edu/iiif/2/ccce0db5-b26b-ff07-5032-163adc6975cb/full/6000,/0/default.jpg"
1432,9037089,1864,19,#618591,Grays,"['#fdfdfa', '#c3bdb3', '#809ba2', '#6d939c', '#6b8992', '#63777f', '#618591', '#484b48', '#d6d0c6', '#a6a092', '#808885', '#7596a0']","this is one of douard manets earliest paintings of the sea, a subject to which he returned repeatedly. it is one of three or four works that he painted in paris from sketches made on a vacation with his family in the northern port of boulogne-sur-mer. though boldly brushed and almost calligraphic in form, the vessels remain identifiable as specific types. a side-wheel packet steamer heads up the channel, leaving the slower sailing boats in its wake.",0,"https://lakeimagesweb.artic.edu/iiif/2/c8d91dee-71f6-314a-ed4b-41e9ce334705/full/6000,/0/default.jpg"
1433,9037092,1887,19,#eed7be,Whites,"['#eed7be', '#e4d5bc', '#71875e', '#6a6f44', '#476750', '#f1dcc4', '#efdac2', '#beba9c', '#b1aa8b', '#a99c6f', '#909462', '#394839']","for to be a farmers boy was painted at prouts neck, maine, and is one of several watercolors in which homer returned to his earlier theme of rural american childhood. although the sky has faded and appears empty, x-ray fluorescence spectroscopy and ftir analyses have yielded evidence that the artist originally painted the sky with dilute washes of chrome yellow and pink madder , with a minute amount of vermilion, to create a glowing orange sunset. thus, the watercolor originally showed a young boy pausing in his work of harvesting pumpkins to gaze off toward the setting sun, recalling the work of french barbizon school artists, who influenced homer in his early career. their pictures of peasants pausing for a moment of contemplation at the end of their workday resonated with homer, who showed a lifelong preference for de",-1,"https://lakeimagesweb.artic.edu/iiif/2/a8956718-0f00-17b3-91b4-e6281a472e78/full/6000,/0/default.jpg"
1434,9037102,1957,20,#f1f1f1,Whites,"['#f5f5f5', '#f1f1f1', '#e4e3e3', '#e1e1e1', '#dfdfdf', '#dbdbdb', '#9a7f6b', '#fafafa', '#f8f8f8', '#eaeaea', '#e2e2e2', '#f1f5f5']","described in the 1950s as one of the leading designers of our day, vladimir kagan found inspiration in both modern and traditional forms, from avant-garde european paintings to russian folk art. for this table, kagans muse was constantin brancusis sculpture bird in space, whose subtle, tapering curves inspired the spectacular base, a design that kagan described as one of his favorites. while the pointed thrust of the table evokes the aerodynamics of the nascent space age, the tabletop owes a debt to the undulating, biomorphic shapes of surrealism. despite these cutting-edge associations, the table also represents a departure from the machine aesthetic of earlier decades and a return to handcrafting: with his business partner, hugo dreyfuss, kagan designed all his furnishings, which were custom-made under the supervision of his father, illi, a trained cabinetmaker.",3,"https://lakeimagesweb.artic.edu/iiif/2/f20e9e9e-a780-b671-0035-e2b12e01e59f/full/6000,/0/default.jpg"
1435,9037115,1922,20,#181411,Blacks,"['#6f7f67', '#51493d', '#453f37', '#423930', '#3f493e', '#37372f', '#231715', '#596450', '#352c22', '#302218', '#20241e', '#181411']","in 1922, arthur b. carles began a series of calla lily paintings, using the flowers stark shapes as the basis for formal experiments into color and surface. calla lilies were of particular interest to carless fellow modernists such as georgia okeeffe, charles demuth, and marsden hartley because of their sexual connotations, which these artists frequently exaggerated or exploited. carless calla lilies does not appear to carry any erotic overtones but instead is restrained in color and almost classically composed. carles played with the effects of light and shadow on the curving shapes of the blossoms, contrasting the firmly modeled white flowers with the more loosely painted background. these juxtapositions expressed his fascination with the play of space in his compositions, and he likened the deliberate intervals between the flowers to the rhythmic qualities of music.",1,"https://lakeimagesweb.artic.edu/iiif/2/3ef7da70-d1fa-4d28-0bf5-5f6aa8cfb062/full/6000,/0/default.jpg"
1436,9038316,1789,18,#898787,Grays,"['#979391', '#938d89', '#907354', '#898787', '#766f6a', '#1f1d22', '#a08262', '#8e8a87', '#866848', '#828284', '#725a41', '#343235']","the fiber of this coat, seen here in its natural color, is made from the inner bark of the ohy tree, a member of the elm family. the geometric patterns are made of indigo-dyed cotton attached with an appliqud techinque. -gallery label",0,"https://lakeimagesweb.artic.edu/iiif/2/eb452072-14d5-ab6b-0376-64d659e66e44/full/6000,/0/default.jpg"
1437,9038418,1995,20,#081e06,Blacks,"['#d1d1c6', '#b9b5a6', '#807d68', '#646f57', '#434f38', '#e9eae2', '#9da290', '#8c8e7a', '#57563f', '#2e4028', '#202a13', '#081e06']","thomas struth has become known for a variety of seriesempty cityscapes, tangled jungles, studies of museum-goers looking at art, psychologically charged portraitscharacterized by large-format clarity and seeming objectivity. originally trained as a painter , he was one of a notable group of students mentored in photography by berndt and hilla becher at the kunstakademie dsseldorf. between 1995 and 2002, struth visited china four times, fascinated by that countrys historic landscapes and busy city streets. whereas his earlier black and white photographs of cities were rigorously centered and eerily devoid of inhabitants, this photograph of a bustling wuhan market is chaotically dense, colorful, and filled with people. printed at a scale to rival painting, it prompts us to consider the historical roles of painting and photography alike, perhaps especially in a global and digital society.",1,"https://lakeimagesweb.artic.edu/iiif/2/981bc041-6376-6be5-cb95-458ad8dc0bf4/full/6000,/0/default.jpg"
1438,9038491,1779,18,#e3ccaa,Yellows,"['#c7ad8b', '#826b52', '#544537', '#48392e', '#f1e2c8', '#e3ccaa', '#dbc2a0', '#b49e80', '#9c8468', '#6d5c48', '#40362e', '#392e26']","james jefferyss powerful and eccentric drawing demonstrates the emotional intensity, exaggerated gesture, simplified form, and bold modeling that defined the new style forged by henry fuseli, whose circle jefferys frequented when both artists lived in rome in the 1770s.  while the exact subject of the drawing is obscure, it appears that the two dead youths are being carried by their companions to a funeral pyre. an almost obsessive use of vertical ink hatching reminiscent of printmaking  is accompanied by broad passages of brown wash to establish location and mood. while the artist occasionally uses light brown wash for modeling, for the most part the flesh of his strongly outlined nude figures is defined by the untouched cream-colored paper.",-2,"https://lakeimagesweb.artic.edu/iiif/2/d2bc62f5-6b77-e427-ab4e-8636ddf3faf4/full/6000,/0/default.jpg"
1439,9038497,1789,18,#948876,Grays,"['#d3c7b1', '#c9bba5', '#c5b7a0', '#bfb39d', '#afa18c', '#cec0aa', '#c3b49b', '#beb099', '#bcac94', '#b7aa95', '#948876', '#5c5246']","john deare, one of the finest british sculptors of the late 1700s, was also a superb draftsman. venus and cupid is a highly finished study for a relief sculpture of the same subject . consistent with his profession, deares drawing technique is characterized by severe linearity, minimal shading, and a frieze-like arrangement of figures, as though the whole were carved from a block of stone.cupid holds an outsize butterfly, an allusion to his wedding to psyche. in neoplatonic philosophy, the butterfly signifies the immortality of the soul. gazing intensely into cupids eyes, venus expresses maternal affection while at the same time registering an erotic charge.",1,"https://lakeimagesweb.artic.edu/iiif/2/f67fb31c-411e-31d5-9ab0-ae7bbb7c107d/full/6000,/0/default.jpg"
1440,9038546,1866,19,#a4a796,Grays,"['#c4c5b3', '#b8b9a7', '#a4a796', '#807d5f', '#625741', '#61755e', '#494b3a', '#2e4535', '#91967f', '#363025', '#222018', '#1d3026']","with a characteristic focus on the pleasures of modern life, douard manet depicted this scene of the racetrack in the bois de boulogne, on the western outskirts of paris. the popularity of longchamp, where races were run for the first time in 1857, signaled a general revival in french horse racing. this painting records the last moments of a race, as the horses rush past the finish line, indicated by the pole with a circular top. unlike traditional sporting artists, who always showed races from the side, manet dared to compose the scene so that the throng of horses and jockeys thunders straight toward the viewer.",2,"https://lakeimagesweb.artic.edu/iiif/2/a126d739-15ea-6e2d-af2e-8d9622472dc7/full/6000,/0/default.jpg"
1441,9038551,1796,18,#8c9187,Grays,"['#c0c3bb', '#8c9187', '#868168', '#826d40', '#5d4523', '#42311b', '#a3a8a1', '#6a7062', '#665634', '#45402c', '#352e1d', '#2e2211']","this landscape and its companion piece, mount athos carved as a monument to alexander the great, reflect the late-18th-century enthusiasm for the antique, as well as the cult of sensibility that made the tomb in a landscape a favored subject for art in this period. here alexander, who overthrew the persian empire, arrives at the tomb of its founder, cyrus the great , only to find that it has been desecrated. in choosing the subjects of this pair of moralizing landscapes, pierre-henri de valenciennes was doubtless suggesting the transitory nature of empire and of life itself.",1,"https://lakeimagesweb.artic.edu/iiif/2/6e7c4c24-416f-c73a-6ff7-33d0fbe13bb7/full/6000,/0/default.jpg"
1442,9038654,1770,18,#f5e5d2,Whites,"['#f5e5d2', '#dbcfbf', '#d5c7b7', '#cec3b5', '#b4a99b', '#faeedc', '#eee0cf', '#e7d8c7', '#dfd6c7', '#c4b8aa', '#a89c8f', '#8e8275']","fuseli often dwelled on the macabre and the sensational, as in this drawing, and occasionally allowed his unconscious mind to dictate his subject matter. for if these images so pursue us when our minds are in a kind of waking dream, he wrote, why should we not use this vice of the mind?fuselis art played a role in his ages taste for the gothic. it was an era that saw the emergence of distinctly modern forms of cultural consumption: romances, sentimental novels and, most important, gothic novels and plays focusing on themes of terror and the supernatural. as fuselis student benjamin haydon wrote, amongst all classes [fuseli] was considered a painter of horrors.",0,"https://lakeimagesweb.artic.edu/iiif/2/5fdc0484-bc55-a3b3-2248-877712e21c13/full/6000,/0/default.jpg"
1443,9038882,1942,20,#212224,Blacks,"['#5b5749', '#473f34', '#3a2b25', '#352320', '#282927', '#252524', '#493429', '#31322e', '#2b2220', '#26201f', '#212224', '#1f1e1f']","like many artists of his generation, chicagoan charles white believed that art could be an influential force in the struggle to promote racial equality for african americans, stating, paint is the only weapon i have with which to fight what i resent. he addressed the quest for dignity and freedom in this, my brother, which takes its title from a poem by john rood about a rural miner who experiences a political awakening. in the painting, the man appears to break free from a mountain of rubble, alluding to whites hope that social change could be realized.",0,"https://lakeimagesweb.artic.edu/iiif/2/1c9a0898-4225-c158-c69d-ac18ae8a4256/full/6000,/0/default.jpg"
1444,9038884,1928,20,#d2d0cc,Whites,"['#e5e3e4', '#e3e1e1', '#e0dfde', '#dedddc', '#d9d7d5', '#b7b5b2', '#e9e8e9', '#e4e2e3', '#e2e2e0', '#e1e0df', '#d2d0cc', '#4d4c4b']","in the 1920s, a rise in apartment living created the need for smaller decorative objects, such as this tea service, which could be easily cleaned and stored. jean g. theobald was hired by the wilcox silver plate company, a subsidiary of the international silver company, to produce a series of these imaginative sets. based on geometric shapes, this innovative design combines the traditional concept of a tea service with the clean, simple lines and smooth surfaces of the art deco style.",1,"https://lakeimagesweb.artic.edu/iiif/2/5eefa995-01a6-0ae1-9b40-48010bbaa861/full/6000,/0/default.jpg"
1445,9038889,1928,20,#919191,Grays,"['#d7d7d7', '#c9c9c8', '#acabaa', '#a19f9d', '#919191', '#ececec', '#e9e8e8', '#e5e4e2', '#e1dcd4', '#b8b8b7', '#999693', '#71706e']","in addition to skyscraper-inspired furniture such as the art institutes cabinet  paul frankl designed small objects that were intended to be strategically placed throughout the home in order to create unified, modern interiors. this electric clock was heralded as thoroughly modern, both inside and out. not only was it featured as an exemplary modern decorative object in contemporary publications, but it was also advertised as affordable and nontarnishable, which undoubtedly appealed to consumers.",2,"https://lakeimagesweb.artic.edu/iiif/2/db77e9b9-7858-82a7-eaca-4242e6284473/full/6000,/0/default.jpg"
1446,9038892,1928,20,#f7f7f7,Whites,"['#fbfbf9', '#f7f7f7', '#cbbd9b', '#9d8d63', '#2f2f2f', '#1b1b1b', '#0f0f0f', '#fcfcfc', '#edeae2', '#c1a262', '#b79443', '#605a4e']","after it was introduced to the american public in 1928, the ruba rombic line of glass tableware was acclaimed for its highly inventive forms. consisting of 37 pieces available in several different colors, including this jade green vase, the ruba rombic pattern not only embodied the frenetic spirit of the 1920s, but also captured the dramatic angles and geometric planes of cubism.",0,"https://lakeimagesweb.artic.edu/iiif/2/0434e522-5121-7fa7-6dc9-85e7342372f3/full/6000,/0/default.jpg"
1447,9038894,1894,19,#dfdfe1,Whites,"['#dfdfe1', '#d3d3d5', '#cac9ce', '#999b9c', '#58554e', '#3c3531', '#e8e8e8', '#e2e2e4', '#dcdcde', '#d9d8da', '#cfced1', '#676660']","hermon atkins macneil modeled the vow of vengeance in chicago in 1894, a year after he had worked on sculptural decorations for the worlds columbian exposition. he grew interested in native american culture at the fair, where he encountered ethnographic displays and performers from buffalo bills wild west show. his first freestanding indian sculpture, the vow of vengeance depicts an elder chieftain guiding a young brave as he shoots an arrow skyward. the individualistic modeling of the man suggests study from life, while the youths graceful pose adheres more closely to neoclassical idealism. the sculpture later served as inspiration for the sun vow, macneils large-scale bronze .",0,"https://lakeimagesweb.artic.edu/iiif/2/1eb7de13-7418-6785-e9a9-2116288454a5/full/6000,/0/default.jpg"
1448,9038897,1874,19,#a3a3a3,Grays,"['#e8e1dd', '#a3a3a1', '#a7a3a1', '#a3a3a3', '#a2a3a4', '#d5ccc6', '#c0b4ac', '#aaa4a0', '#a4a4a4', '#a2a4a4', '#938880', '#a3a3a5']","this sculpture by chauncey bradley ives presents a character from the old testament book of judges. an israelite leader engaged in war against the ammonites, jephtha made a promise to god that if his army was victorious, he would sacrifice whoever met him upon his return home from battle. jephtha's army prevailed, but when he arrived at his house, he was met by his only child, a virgin daughter. here we see the young woman grieving over her imminent death, her tambourine stilled and her head and shoulders drooping with the weight of her knowledge. for audiences of the day, this work represented a form of tragic female braverya victim who was innocent, obedient, and pure.",-1,"https://lakeimagesweb.artic.edu/iiif/2/4e89b319-8804-edc3-bd17-74164d838966/full/6000,/0/default.jpg"
1449,9038906,1957,20,#7997cb,Blues,"['#95a79b', '#829fd0', '#7997cb', '#6f837b', '#486367', '#102d4b', '#deeceb', '#8a9a93', '#a1bcbb', '#8aa8d6', '#274c88', '#204223']","in the spring of 1956, georgia okeeffe spent three months in peru, traveling from the capital, lima, to the ruins of the 15th-century incan city of machu picchu. she admired the archeological site tremendously but was equally enthralled with the mountainous terrain: the great ruin of machu picchu . . . is in the most beautiful green sheer mountains . . . a peak rises up above the big ruin, across the riverterraced so that i wouldnt dream of trying to go up itit is so sheerthe mts. were to me more wonderful than the ruin. perumachu picchu, morning light conveys her awe at the sublime scenery, but okeeffe did not feel compelled to paint the peruvian landscape more than a few times in her career.",2,"https://lakeimagesweb.artic.edu/iiif/2/b7320bce-f418-9eea-6d7b-130dd58d61b7/full/6000,/0/default.jpg"
1450,9038907,1961,20,#b8b7b9,Grays,"['#d8d7dc', '#cdcdd2', '#c8cbd3', '#c3c5cb', '#c0c3cb', '#b8b7b9', '#b0a9a8', '#d1d2d9', '#c7c6c9', '#c0bec0', '#bdbec1', '#b9bcc2']","georgia okeeffes bedroom overlooked the road that connected her remote home in abiquiu with the larger towns of espaola and santa fe. the road fascinates me with its ups and downs, okeeffe said, and finally its wide sweep as it speeds toward the wall of my hilltop to go past me. painted in 1961, roadmesa with mist portrays a view of that road while revealing another facet of okeeffes ongoing fascination with the new mexican landscape. here the mesa painted with such severe clarity in abiquiu sand hills and mesa is shrouded in near obscurity, with only the curve of the road to indicate the location.",1,"https://lakeimagesweb.artic.edu/iiif/2/8783cbb5-367f-74ce-60f0-b8713823cd3a/full/6000,/0/default.jpg"
